"seed","nind","size","seq","od","bias","maf","oaf","rho","ploidy","delta","pAB","pAb","paB","pab","updog_rho","polyrad_rho","uniform_rho","horse_rho"
178,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.969048636526603,0.901182237239685
180,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.432645776626638,0.42758062343795,0.277496914306501,0.223549363600167
78,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.875692941355924,0.871300017766864,0.721379404927013,0.643245763155995
138,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
30,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.886597092709141,0.794779882955903
200,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.855375984667158,0.707574179791426
15,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.852844957490306,0.847977779879542,0.701331331720229,0.640239946402716
154,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.960484529261999,0.95545618805968,0.797424236674343,0.717856134551224
134,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913640012531258,0.913344631109935,0.899167044117905,0.897896225121571
87,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.883748049264269,0.883385837346884,0.86749319137525,0.872012346849444
120,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89449859772906,0.89419093696535,0.881828365040245,0.879221176099114
68,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.935737012421376,0.930971833985707,0.759342120159921,0.675106427228902
83,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.908687681185698,0.792266503625196
122,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.843911060039208,0.793294694888973
35,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.888746002095499,0.884188503045078,0.730384667121374,0.656810294093941
166,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.898155912328184,0.889201014617841,0.588359475080966,0.474368059449295
156,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.908550260039173,0.908072273447025,0.895840602578065,0.896420203086637
104,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.876805880094987,0.872137251825229,0.719362311705661,0.64976165033315
198,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.980817754419022,0.98166550117707,0.961399399503282,0.960413220621181
54,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.870479268923115,0.865987868556064,0.722152393384699,0.649945028011866
153,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895033757180529,0.89465519767233,0.882075471085362,0.880385484338312
80,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891517673592193,0.882522935495373,0.583871349882851,0.477632358353976
2,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.768509251197503,0.761019756935629,0.504485181812718,0.396287227096572
123,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.735224762999307,0.553351088578357
20,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.887075718514676,0.882421461335416,0.729270524844144,0.657831385694278
199,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.797982161992345,0.603953073719416
81,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.87992086596191,0.871514790535024,0.578316930578251,0.450868949246564
58,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.34133724585083,0.34173220477701,0.281374626515018,0.226419997776379
162,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.978551085469186,0.968836648041781,0.642349783763355,0.51176171203977
62,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.910293731289549,0.90561980744545,0.74479366957581,0.665941813789037
109,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.907737577558767,0.860040903294786
165,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.628494358506345,0.622585482669584,0.413659333177027,0.324304491594953
174,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.87168761749196,0.871521987107366,0.858057474853534,0.85644641225115
122,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.995843662430533,0.933980760444451
85,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881135701537891,0.872338301712407,0.578211457365725,0.470792047467117
22,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.609138376163806,0.606289538631905,0.506221735205659,0.42902154613253
71,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.884622489923528,0.880084165354717,0.725753730572143,0.656530637016012
12,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.877667023431673,0.877720997383569,0.859114190345636,0.861005988045676
50,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.917604256892869,0.917219508445585,0.904869831169389,0.903029657570048
10,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.898142027250933,0.897651406712328,0.887112328808117,0.885661368360193
29,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,0.995383041442254,0.660776554453127,0.531264959991275
98,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.75046265792254,0.743258630980128,0.487430165952372,0.365961591437203
199,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.933723514802771,0.928926488812585,0.770193599804356,0.687585587320189
66,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.922259540129094,0.912022775127128,0.595315619991214,0.494520861795513
58,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.82310811386156,0.817853714445434,0.687799445246461,0.600808141740125
159,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
28,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.912284488192799,0.903239513594796,0.598367476402107,0.484949499902791
181,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906164598567707,0.901490511707482,0.74577861329774,0.670411147327943
88,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.889341477584382,0.880462761694929,0.581833759820148,0.469732162532014
65,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.946017126992251,0.867302186692352
3,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90363435915011,0.894749105613634,0.593297861318859,0.477370386763633
25,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.898034497969289,0.8977565240855,0.885404287665555,0.883631842925681
43,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.270334590568748,0.268675440936796,0.262425359373799,0.275290215902615
187,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
187,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905310323442659,0.904922264699833,0.892229527679945,0.889989741921251
107,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.918103524628426,0.913355155605006,0.755085379201612,0.678112726970374
99,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.920370919723987,0.911871574073021,0.613309680323548,0.495058742726088
197,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.920386591640224,0.911307187027861,0.603387531629475,0.481503441561052
11,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.901058590354751,0.900656652716895,0.888592474131277,0.887101645692888
160,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.808037840307527,0.800026291054525,0.528905338244274,0.423038523983601
162,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.922617950433393,0.918281043639417,0.776349932739146,0.690997710249923
79,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.861777209778088,0.856818922014791,0.703336552274275,0.631806361149708
186,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91956224664208,0.910520027949645,0.602426276773242,0.478633842039012
176,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.948557725067941,0.943630643655445,0.779617711383358,0.715657966526741
106,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.907444964313188,0.907011530543822,0.894576933069211,0.89244771703287
188,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.939743115938818,0.934910084691446,0.778394858738661,0.706787973084679
13,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.873434094946279,0.872801055404735,0.864367692847441,0.864392621837687
57,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902370816837726,0.892831332201912,0.59584029529281,0.514673827243899
73,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.192626637451936,-0.196047876938411,-0.168147084882749,-0.0344840868698004
68,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.912971031614036,0.9081599155513,0.753196686393941,0.672634100658257
81,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906463674620155,0.906385466781429,0.884829216226371,0.884616457232486
200,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.957189858827899,0.956874324975748,0.940986103611021,0.946504684993357
38,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911538518556563,0.906824608083074,0.749606793712988,0.676350353789074
92,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90397527609969,0.903688783075138,0.891425031137407,0.889531860480785
55,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.882612942506717,0.881817794997744,0.870053460262157,0.869283571110026
187,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.721656835739107,0.616471514402791
105,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.936614090402796,0.926987108980446,0.613126955516415,0.504185275681386
106,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.663454687223459,0.658161867237132,0.434874781077533,0.283598693413652
37,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.337841472057058,-0.335306832471412,-0.256371749036539,-0.332248967070937
115,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90927491743414,0.907867393331234,0.726310519110925,0.605018212565514
87,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913382533710173,0.908671571943797,0.751409093402865,0.67745687423269
18,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.946061074312596,0.940807921484197,0.783701164339448,0.71110579687199
197,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.0897912794016877,-0.0848870716039189,-0.0596006532753937,-0.174976339855784
187,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.919306533917716,0.910265642005034,0.603686160405932,0.486923229717553
70,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.840000034639013,0.839485176342605,0.820913457831307,0.820920297117722
177,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.699682353754289,0.691994848606554,0.449426723697695,0.337342178288556
126,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.678563289951422,0.673404237199317,0.449265627606775,0.313906602714394
85,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.922392935847888,0.921888864073486,0.909341280515081,0.906043480000649
124,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.228871212368057,0.226352288876705,0.147516463739788,0.158592255942573
139,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.899343432104567,0.894639745332368,0.740005654980531,0.668666611287793
18,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.951916280955514,0.942029840232798,0.623016597952379,0.52129248453272
51,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.899135777681743,0.898810055067121,0.885770655268946,0.883714910478754
75,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896536086132197,0.887639716605139,0.588741151279591,0.473906666797448
17,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911441430293619,0.911333913128514,0.896785157956903,0.894701831861935
38,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.919891571062388,0.910833386464378,0.604217404850784,0.487123717550915
18,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.894714351679738,0.890103913184731,0.736269358287771,0.66126358089908
102,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.901946762736853,0.901572612354607,0.889088193179647,0.886975365603479
176,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.795572609780994,0.787904803427938,0.515743113834721,0.374229637631652
64,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.655296367188208,0.653717209269506,0.522036300368392,0.45491729529031
177,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895345773126286,0.895183982716142,0.881237718766383,0.880916186260068
80,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.900767211775362,0.900387577239998,0.888348340131933,0.886989499452825
136,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.819705609693174,0.82074119877316,0.805587966153835,0.804360675306688
142,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.909433838439621,0.904703356090341,0.750129002617169,0.672909038657614
87,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.886269676691278,0.69397297684966
180,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.802270143017873,0.798393433791442,0.657368250385137,0.538828548883952
5,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.838251174883505,0.83456014356875,0.689653963670547,0.602174005588319
121,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.933455540879626,0.933391317350877,0.914904659991609,0.915744919856702
168,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.989634196750856,0.982936982201946,0.80433051161534,0.770275053351824
96,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895480201683698,0.890801281705561,0.73642610150245,0.661675638676328
34,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.50275437296306,0.499946801446563,0.407047022507362,0.316229718802475
148,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.982360733173914,0.981010577218781,0.98412341025445,0.987038954317421
107,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911330146108374,0.903515101383666,0.6065491328346,0.461496331452933
15,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891426828200419,0.886841017213449,0.732368238478608,0.657489906530585
158,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.88075103859504,0.876220539455606,0.722919986119737,0.650596792855041
125,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.878637571014244,0.874178722438047,0.723002479636217,0.650217397001515
73,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913269407405595,0.904125475564577,0.599315740097692,0.48704405239777
94,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895112340286684,0.890746976767158,0.735111969291939,0.652411351357755
127,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.994955690922404,0.99495590650877
4,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.938514885315476,0.933680897461683,0.772857542994071,0.692809370338785
33,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.92622481103862,0.916831541511988,0.606293592417384,0.496141275529615
195,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911300120827737,0.906506321234611,0.75105596293799,0.657774732173094
161,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.798992582097481,0.795165686181832,0.675807303068952,0.677950532430152
193,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.824479999075055,0.820069370335286,0.675259227276939,0.599240326874974
70,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.849953994748533,0.848060635027474,0.839480194696965,0.837803439007153
171,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.829637135100347,0.828916161098066,0.815052345925721,0.816335015644742
142,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,0.994962736370486,0.659456640451185,0.494533261849037
40,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.892815351250441,0.892199697150363,0.880070834025263,0.878716591741142
75,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.885691533681304,0.88079270989414,0.731595607752147,0.662355987922576
133,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.554698493391657,0.554224646537687,0.545615131957428,0.545590981183903
27,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.978705685089909,0.968972246591142,0.641554415245647,0.517137715369371
19,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.936428549789321,0.936352274267602,0.922272045518061,0.922076885292635
150,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.919031534943087,0.914281841438325,0.751011073465444,0.677967936494061
188,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90012956342691,0.899665340214959,0.887645399593839,0.885640926943061
137,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91213816751069,0.903052582911378,0.597924701938844,0.479172976835267
41,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.969722836841568,0.965009989980533,0.792809909912901,0.683166325908705
72,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.907148633022486,0.90264649186896,0.744036191553937,0.666092208966701
152,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.876732366368784,0.872136094972226,0.722548979952942,0.650667933000123
116,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.938449969586235,0.933786692214464,0.765995199826556,0.679401600840539
191,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.892739108919597,0.883838881856675,0.585233625165481,0.47207912080899
109,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.901373795378711,0.90105606620235,0.888692031335548,0.887434188906301
131,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.955968890042448,0.950924857489926,0.769161822859767,0.71983057224042
63,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904337655599336,0.899579068945315,0.744301924005278,0.671873099041262
50,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.847274646017591,0.842550065750065,0.716426025022107,0.657388084738663
37,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.911914792591543,0.907063111104354,0.750324647010779,0.676902891468472
7,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.910516944399347,0.910253805144555,0.897674404301396,0.896295344391158
98,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.920106576980451,0.911151749163205,0.60452799402812,0.482099312193671
137,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.94004380112117,0.935019785231718,0.768620195944649,0.706134618782584
46,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.701212527102582,0.570896999013562
2,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.875129674168144,0.874611834374566,0.863974451973502,0.86182358818832
49,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.883065279825839,0.882794947668709,0.870523794631659,0.868203567998737
175,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.858775518844809,0.855808229727257,0.714761412037937,0.582747674171816
31,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.931853024482316,0.92626949695484,0.76030201051243,0.697784526462023
19,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,0.917318712135766
86,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895985243541133,0.895719030681648,0.883090352942395,0.881908280078846
127,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.305893659230559,-0.305051308947017,-0.212583139428182,-0.130940351721716
58,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902040991720739,0.893122989499718,0.592633938923571,0.473298365434397
65,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905674229725079,0.905190723138546,0.892873342669687,0.8915265287704
29,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.914959796071523,0.910048937457129,0.754055719160202,0.681030700689886
48,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.880092238493068,0.87533918294609,0.717989323779329,0.653457528609715
15,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
174,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.888286616102442,0.883819312161757,0.724675127910863,0.654283866601935
1,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.908192001696506,0.90770118835758,0.89562485895785,0.895598876854172
85,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896864822030965,0.89645912284144,0.884305964152755,0.882938073846971
42,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.891812411734532,0.887068089686457,0.735425664725948,0.663153291777283
83,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91307960594021,0.912384195155304,0.905228499936343,0.904572820359095
48,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.964086211073886,0.96001605132897,0.784715798374186,0.728197753382506
